id,date,user,pc,activity
{K0K3-M3QJ59OG-1875BFAA},01/04/2010 16:44:46,HPH0075,PC-2417,Disconnect
{L8V2-P9LQ62TG-4969CWKG},01/04/2010 16:44:51,WIF0691,PC-6390,Disconnect
{T6P1-M3KV33ZE-0252SLSE},01/04/2010 16:45:04,THR0873,PC-4804,Connect
{N5C5-G7EU09GX-5823VARU},01/04/2010 16:45:17,RMW0542,PC-7543,Disconnect
{Y9S5-B6HB15YZ-4158EBFR},01/04/2010 16:46:34,VSA0230,PC-9547,Disconnect
{N3G9-T9TU58FA-9241XWDZ},01/04/2010 16:48:23,IIW0249,PC-0843,Disconnect
{I2R8-K1DN77FZ-2040AIQS},01/04/2010 16:48:25,BAJ0654,PC-9268,Disconnect
{W5F6-K1ON81WN-9358ZNLV},01/04/2010 16:49:12,IUB0565,PC-5775,Connect
{A6U8-E7XF35FW-3749WSXM},01/04/2010 16:50:01,SAA0999,PC-4559,Disconnect
{J0D2-N3RV20CP-1059KAUH},01/04/2010 16:52:56,THR0873,PC-4804,Disconnect
{D1C2-L5PJ93XP-3787LZWI},01/04/2010 16:53:28,AHM0410,PC-3686,Disconnect
{G0W4-O4KL06FD-7965YIEQ},01/04/2010 16:53:33,MOH0273,PC-6699,Connect
{F5R6-L4RQ73MJ-9554YQMN},01/04/2010 16:53:57,KKW0879,PC-2531,Disconnect
{W4F0-S1UD21WW-4112RKCU},01/04/2010 16:54:27,LCB0664,PC-3196,Connect
{D7Z8-V4OO54FX-9103KYCM},01/04/2010 16:57:29,SBH0537,PC-2139,Disconnect
{S8Q3-Q8ZL16EU-6722UNMJ},01/04/2010 16:58:06,LCB0664,PC-3196,Disconnect
{R4S3-R8IW87GD-9264MAJX},01/04/2010 16:58:55,VMJ0546,PC-9000,Connect
{A8D1-G4DU81II-6810KXUZ},01/04/2010 16:58:57,EGD0132,PC-4211,Connect
{A1E4-N3EW39VJ-4125AHTL},01/04/2010 16:59:06,WBC0192,PC-6349,Disconnect
{Z1J4-R6JN10RH-6907NQSA},01/04/2010 17:03:10,MVB0515,PC-3476,Disconnect
{K3H4-T1CR63VS-8589XNHW},01/04/2010 17:03:30,JFC0557,PC-9179,Connect
{M4I3-C3EM22PY-1626PQOL},01/04/2010 17:04:28,EGD0132,PC-4211,Disconnect
{N5B8-I4CU65FK-4479VEXG},01/04/2010 17:07:44,MOH0273,PC-6699,Disconnect
{W0K2-S9MD19DR-3442GHAU},01/04/2010 17:10:32,KKW0879,PC-2531,Connect
{W5M7-K8PD30CG-7420DSRJ},01/04/2010 17:10:44,JNJ0556,PC-0576,Connect
{U3A1-Z8SK29EC-6808NRST},01/04/2010 17:12:30,IKP0472,PC-3842,Disconnect
{Y7K4-P0PY57LA-1671MSNY},01/04/2010 17:14:18,KKW0879,PC-2531,Disconnect
{O1I9-I7UY01KC-6729EPJO},01/04/2010 17:14:19,VMJ0546,PC-9000,Disconnect
{E8S1-Z4NR03AT-2974VRGK},01/04/2010 17:23:28,ZKS0899,PC-8517,Connect
{R5L7-N3DH15WP-6055GMTT},01/04/2010 17:24:34,ZKS0899,PC-8517,Disconnect
{D8P2-K0ON68VM-6775EIHN},01/04/2010 17:25:11,JNJ0556,PC-0576,Disconnect
{L5H1-J5CC34RT-3791KPRV},01/04/2010 17:28:19,BMG0917,PC-6688,Disconnect
{P3R7-K2WX80AH-7467ADVS},01/04/2010 17:31:28,JFC0557,PC-9179,Disconnect
{T5Y9-P5QM19WD-2285PZRL},01/04/2010 17:34:55,ICH0294,PC-8526,Connect
{R8N0-Q8AE19TG-2956HGUA},01/04/2010 17:35:29,HRL0540,PC-1117,Disconnect
{Q4F1-T8AG30EG-4684WWPX},01/04/2010 17:35:35,CTA0020,PC-3118,Disconnect
{U7G9-X5KX60IY-1295BQED},01/04/2010 17:36:37,WIF0691,PC-6390,Connect
{C5Y3-R8KP31TK-4487IYJU},01/04/2010 17:38:48,IUB0565,PC-5775,Disconnect
{T8X4-D6NH53MX-1877OGZJ},01/04/2010 17:40:41,CTA0020,PC-3118,Connect
{A4P8-D6AI30QN-2737GZKT},01/04/2010 17:43:56,BJP0134,PC-0898,Connect
{M6D6-K3JZ88WK-9743FVWF},01/04/2010 17:45:21,HSB0196,PC-8001,Connect
{W6W1-M6SH74IJ-3042RFQN},01/04/2010 17:46:24,ICH0294,PC-8526,Disconnect
{U3N0-F4FU17KI-9193MHPQ},01/04/2010 17:52:21,DFH0188,PC-0205,Disconnect
{O7Q9-S6LL32AJ-0339SQNR},01/04/2010 17:54:59,CTA0020,PC-3118,Disconnect
{X0J5-R7MQ43HO-0384CTVI},01/04/2010 17:55:36,BVC0790,PC-0008,Connect
{Y1K9-Q0PW42CK-8628TKRL},01/04/2010 17:55:48,BJP0134,PC-0898,Disconnect
{X0A3-G8ZS63TH-1419EADE},01/04/2010 17:57:07,KMB0922,PC-1725,Connect
{Z8L8-E8UY39SF-9959FWTM},01/04/2010 17:57:12,BTR0403,PC-8277,Connect
{T4Y3-H3TR47OI-2899BMYS},01/04/2010 17:59:41,HSB0196,PC-8001,Disconnect
{X5A6-W5GB04VL-2221JYSN},01/04/2010 18:03:39,BVC0790,PC-0008,Disconnect
{K0V7-O2PL72CF-2310HAJG},01/04/2010 18:05:25,RHL0992,PC-9040,Connect
{D8K1-B4XL98RX-9898ONSC},01/04/2010 18:06:24,EIS0041,PC-2940,Connect
{T6Z4-S3EV26BJ-5536MFHX},01/04/2010 18:06:33,EIS0041,PC-2940,Disconnect
{L9H0-A8KI06WF-2558SNGU},01/04/2010 18:06:42,AJF0370,PC-4600,Connect
{Q8A8-U1OD42MN-3911MAUR},01/04/2010 18:06:49,AJF0370,PC-4600,Disconnect
{N4Y9-R6ET88NI-3834MJNY},01/04/2010 18:07:58,SAA0999,PC-4559,Connect
{E9V0-N3AK42LA-5479DUTV},01/04/2010 18:08:34,HRL0540,PC-1117,Connect
{G8F2-I4FD76TE-1175DWMK},01/04/2010 18:11:48,BTR0403,PC-8277,Disconnect
{K8S6-G4YB28GU-3179NCYK},01/04/2010 18:13:13,HRL0540,PC-1117,Disconnect
{D1P5-J0CB29AF-4087OMQQ},01/04/2010 18:19:02,BMG0917,PC-6688,Connect
{E8G3-T9HE60GV-0197RGWE},01/04/2010 18:39:56,KMB0922,PC-1725,Disconnect
{H7H8-K9OL21VC-0043PRNK},01/04/2010 18:43:45,SAA0999,PC-4559,Disconnect
{I7M7-U8UI07XB-0558AJWW},01/04/2010 18:45:42,SAA0999,PC-4559,Connect
{A7W7-B9PT63SY-2266ASGC},01/04/2010 18:46:17,BMG0917,PC-6688,Disconnect
{Q7U8-F5JG37PV-0415UNNS},01/04/2010 18:46:37,RAW0915,PC-2113,Connect
{Y3Z2-V9OW81EA-6288EMBH},01/04/2010 18:47:25,KCO0122,PC-9174,Connect
{E0D7-P6PM07PK-9496VKUE},01/04/2010 18:49:39,GTD0219,PC-1514,Connect
{N3G5-B5KX48IX-5938EIFH},01/04/2010 18:49:40,GTD0219,PC-1514,Disconnect
{C3P4-G5ZF59QZ-7560TAMA},01/04/2010 18:57:35,PMV0850,PC-4547,Connect
{W6Y2-T7SF00XE-2171DENY},01/04/2010 19:00:58,BSS0369,PC-7865,Connect
{G4Y3-Z5JK75BJ-2038WAGX},01/04/2010 19:01:04,BSS0369,PC-7865,Disconnect
{D1H1-F0ZS29RF-1780SORD},01/04/2010 19:03:32,HRL0540,PC-1117,Connect
{M8Q7-W1ZJ66CL-3667LRCC},01/04/2010 19:04:04,BMG0917,PC-6688,Connect
{M7O7-Q8UX44JF-7019DKCV},01/04/2010 19:08:15,HRL0540,PC-1117,Disconnect
{F3A9-A4SG07BT-0990PVKA},01/04/2010 19:08:41,WIF0691,PC-6390,Disconnect
{O8K3-U0DM91VF-7053ERFH},01/04/2010 19:09:01,BMG0917,PC-6688,Disconnect
{C3X7-T4RO20WA-4193GYYE},01/04/2010 19:09:27,PMV0850,PC-4547,Disconnect
{D2I0-B6WM70FW-0786ONMM},01/04/2010 19:13:15,RAW0915,PC-2113,Disconnect
{Z9J5-F4MK04PN-6165TFYD},01/04/2010 19:13:20,BRM0995,PC-0768,Connect
{S5R0-W1BI56ET-7531QXCZ},01/04/2010 19:13:23,PMV0850,PC-4547,Connect
{I6N5-A0PS10KM-1405FUBX},01/04/2010 19:15:48,PMV0850,PC-4547,Disconnect
{P9Z0-I4EG99KD-3843VQCY},01/04/2010 19:22:35,SAA0999,PC-4559,Disconnect
{F1W7-K7LL99AA-4969KHRA},01/04/2010 19:28:02,BRM0995,PC-0768,Disconnect
{H8Q0-L3BR67RA-4302PDOD},01/04/2010 19:32:54,RHL0992,PC-9040,Disconnect
{A5N9-S3AE79LA-3531WYQP},01/04/2010 19:56:53,KCO0122,PC-9174,Disconnect
{K2L0-J0BX80MF-5368DKBO},01/04/2010 20:26:44,MPM0220,PC-2896,Connect
{D9W9-A6KI72DC-8103QFXZ},01/04/2010 20:26:46,MPM0220,PC-2896,Disconnect
{G0P7-N6ZN16HX-9344TXEC},01/04/2010 21:29:17,AJF0370,PC-8164,Connect
{J4O8-A1XJ88DS-8282RQPL},01/04/2010 21:30:00,AJF0370,PC-8164,Disconnect
{X8W0-A0PE92AD-1901BKSA},01/04/2010 22:03:56,BSS0369,PC-7384,Connect
{H0Y8-R8UG83FX-4813KGDR},01/04/2010 22:07:42,BSS0369,PC-7384,Disconnect
{N3K1-B3KM83NP-0096OVLO},01/04/2010 22:42:17,BSS0369,PC-5910,Connect
{K2K0-H7DU71XA-8545ZTVZ},01/04/2010 22:47:53,BSS0369,PC-5910,Disconnect
{M7E1-Z0GB06TG-0502VFJI},01/04/2010 23:13:11,MOS0047,PC-1708,Connect
{O4F2-X5TG74EL-0658VQQI},01/04/2010 23:14:27,MOS0047,PC-1708,Disconnect
{A3X0-R9ZF07ET-6020SCPT},01/04/2010 23:14:51,MOS0047,PC-8164,Connect
{F7V5-T1IO17PD-5117RHET},01/04/2010 23:14:54,MOS0047,PC-8164,Disconnect
{R0Q5-V3MY87NK-2316BOTU},01/04/2010 23:21:54,MOS0047,PC-8830,Connect
{D5N4-X2HY06MU-3181XGJS},01/04/2010 23:30:15,MOS0047,PC-8830,Disconnect
{S3B6-Y4EK46NQ-6364URDD},01/04/2010 23:34:44,HDS0367,PC-7029,Connect
{V4T6-N0OH27FD-3250YKHE},01/04/2010 23:40:36,GTD0219,PC-2368,Connect
{L2W0-V8BA53DF-4016DSSE},01/04/2010 23:42:55,HDS0367,PC-7029,Disconnect
{C2G4-L5BL60EN-7547KMJO},01/04/2010 23:44:04,GTD0219,PC-2368,Disconnect
{Z9X9-Q9MF40RJ-8321LTYD},01/05/2010 00:38:28,IBB0359,PC-3815,Connect
{L3A1-Y7LD66SH-3753ZNUZ},01/05/2010 00:41:32,IBB0359,PC-3815,Disconnect
{X2Q5-L9IT92RY-3095JSNT},01/05/2010 01:21:54,GTD0219,PC-8245,Connect
{F6L0-W3HJ87BM-5597RVRV},01/05/2010 01:29:08,GTD0219,PC-8245,Disconnect
{U2F4-W6TZ76WM-4392XCGZ},01/05/2010 02:48:02,MOS0047,PC-4127,Connect
{B0E7-Q5OX91NF-1772KCGV},01/05/2010 02:49:01,MOS0047,PC-4127,Disconnect
{W0N4-W7JF67BE-5510JMSY},01/05/2010 03:09:33,HDS0367,PC-0252,Connect
{P8K6-Q0YW45OB-7317WTLU},01/05/2010 03:10:05,HDS0367,PC-0252,Disconnect
{U2C8-U5JL57TQ-5360CXDI},01/05/2010 04:27:09,HDS0367,PC-6985,Connect
{S1C8-E5SR31RR-1195VGHX},01/05/2010 04:27:11,HDS0367,PC-6985,Disconnect
{M6Y4-W1RR60YM-8039YKLW},01/05/2010 06:11:06,MPM0220,PC-3764,Connect
{T7S8-R6KJ40AL-2638CGJZ},01/05/2010 06:12:15,MPM0220,PC-3764,Disconnect
{D3H2-G2SK28LF-6630VXXG},01/05/2010 06:52:13,CCA0046,PC-0393,Connect
{P0T8-L8MD29IH-2278YPOM},01/05/2010 06:53:47,CCA0046,PC-0393,Disconnect
{R3S9-I4HQ09XK-1238PXRK},01/05/2010 07:13:56,LBH0942,PC-3640,Connect
{K6M2-B0OD32GJ-7886BHKV},01/05/2010 07:24:42,TNM0961,PC-2030,Connect
{Z6G8-A0PC67EI-5592XVHN},01/05/2010 07:29:06,DRR0162,PC-5168,Connect
{D4R7-R2IW70QQ-8466FBVX},01/05/2010 07:29:12,AIB0948,PC-8245,Connect
{U0B8-N8WB50IF-6181JZPT},01/05/2010 07:32:24,HCM0267,PC-7651,Connect
{Z8L8-Y4UN44RU-9624IVVD},01/05/2010 07:40:03,AIB0948,PC-8245,Disconnect
{J7W2-G7ZB38AF-4204KEZT},01/05/2010 07:43:59,RNP0211,PC-1736,Connect
{W2K5-L1MP07IR-6187AECG},01/05/2010 07:45:35,MPM0220,PC-2344,Connect
{A5Y8-G0MI82YP-4917TDPR},01/05/2010 07:47:57,LBH0942,PC-3640,Disconnect
{O0Z9-E1RL04JI-9307TSZT},01/05/2010 07:48:07,HCM0267,PC-7651,Disconnect
{Z0T4-S1UN21FI-5164PSQQ},01/05/2010 07:50:02,MPM0220,PC-2344,Disconnect
{J2B9-O3MC81HT-5723OYQR},01/05/2010 07:50:47,ABC0174,PC-5156,Connect
{T6V3-W4SR05BK-2476AFQB},01/05/2010 07:54:11,DRR0162,PC-5168,Disconnect
{N4L1-T0QF78KG-5368QJUR},01/05/2010 07:55:05,KKW0879,PC-2531,Connect
{M0K1-K1HN75GM-9407FLUI},01/05/2010 07:55:38,LBH0942,PC-3640,Connect
{C7J5-H3YK19GV-4602AVMD},01/05/2010 07:56:49,NGF0157,PC-6056,Connect
{U9G5-Y3PR55SC-2153EYZY},01/05/2010 07:58:37,IIW0249,PC-0843,Connect
{F5J3-F0VI67IP-4014YFZV},01/05/2010 07:59:46,LBH0942,PC-3640,Disconnect
{N6H4-M4QX59DQ-1588DPYX},01/05/2010 08:00:52,EIS0041,PC-9255,Connect
{B8N2-D0ID74YZ-2405VJUO},01/05/2010 08:02:42,CAA0612,PC-1289,Connect
{H3G7-Q1NX97DB-0251ZLXV},01/05/2010 08:03:34,CCA0046,PC-8865,Connect
{K5P1-V0BC80QS-1872ZSGN},01/05/2010 08:04:14,HCM0267,PC-7651,Connect
{O9K8-F8DX94UK-9077TTHH},01/05/2010 08:05:46,CAB0614,PC-6638,Connect
{R9X1-K9RE28KG-4808PNXV},01/05/2010 08:06:54,TNM0961,PC-2030,Disconnect
{U5J7-L8JF58LR-8530NGXB},01/05/2010 08:07:47,CCA0046,PC-8865,Disconnect
{E1S2-I0ZW35KS-5700FFQX},01/05/2010 08:08:09,MOS0047,PC-5820,Connect
{B1P3-X8QY92LW-5203JXZW},01/05/2010 08:10:03,JDB0169,PC-7502,Connect
{C7T9-N4KH31CO-0955ULNW},01/05/2010 08:10:07,CTA0020,PC-3118,Connect
{Z0J3-C6YU53UQ-7928CMTZ},01/05/2010 08:10:34,CAA0612,PC-1289,Disconnect
{F2Q2-Y6YP39VF-0833PVPK},01/05/2010 08:10:51,JDB0169,PC-7502,Disconnect
{X4Y8-M0ZX93HP-1999ZDIG},01/05/2010 08:10:55,NDM0417,PC-9134,Connect
{B6L4-P8DL15PS-3018WTEK},01/05/2010 08:12:05,MBJ0312,PC-5250,Connect
{S2E2-S2LA95TQ-6995XNKH},01/05/2010 08:12:48,VIA0063,PC-2684,Connect
{H9D7-C6IN31LR-3103FLPF},01/05/2010 08:13:03,VTT0385,PC-5027,Connect
{C4T3-J9LX80CU-5107QSWB},01/05/2010 08:13:09,IIW0249,PC-0843,Disconnect
{K8Y9-T3MM74PL-2074UBNW},01/05/2010 08:13:11,AHM0410,PC-3686,Connect
{J8Q5-V0YH09EG-7624ALNE},01/05/2010 08:13:25,HXL0968,PC-0623,Connect
{G9J6-G6IG80RK-7938NPGC},01/05/2010 08:13:36,CAB0614,PC-6638,Disconnect
{Y0S0-R9XX51EC-4256VMNL},01/05/2010 08:13:46,EIS0041,PC-9255,Disconnect
{T8C5-G4AD28QM-8675HZSO},01/05/2010 08:13:49,HJS0072,PC-0836,Connect
{Y1L6-N0MK04QY-5355LOLP},01/05/2010 08:16:01,DIW0118,PC-0174,Connect
{F0P9-H3XF00ZL-2087FQCH},01/05/2010 08:16:59,CAB0614,PC-6638,Connect
{M7F5-J5EU74KZ-8957VBKH},01/05/2010 08:18:00,HDS0367,PC-6402,Connect
{P2U6-P9GB21IG-4819FOOJ},01/05/2010 08:18:01,HDS0367,PC-6402,Disconnect
{T4Y2-N6KP63TJ-4952IIGJ},01/05/2010 08:18:14,OBH0499,PC-7989,Connect
{G6Y9-Y9JH59JN-6223KFFW},01/05/2010 08:18:20,HPH0075,PC-2417,Connect
{L2M4-L8BR85XQ-6823ATOZ},01/05/2010 08:20:18,CAB0614,PC-6638,Disconnect
{Z0M2-Q1BP73HW-6337OXHU},01/05/2010 08:20:23,HPH0075,PC-2417,Disconnect
{A9J7-M7QH82ET-1344AJKQ},01/05/2010 08:20:26,BRS0734,PC-4785,Connect
{Z4U4-N1LP24UY-4949JVJQ},01/05/2010 08:20:34,BRS0734,PC-4785,Disconnect
{R3U8-J9LT98ID-7092UQZF},01/05/2010 08:21:03,JJM0203,PC-0148,Connect
{S6I9-L2BT67YW-5268FVTK},01/05/2010 08:21:33,PDH0716,PC-0379,Connect
{G6Z7-T1VK23LU-5803QRNZ},01/05/2010 08:21:47,HXL0968,PC-0623,Disconnect
{S9A3-K1UR29AT-2420NUUE},01/05/2010 08:22:16,JJM0203,PC-0148,Disconnect
{D7S6-N4ZV55SQ-5706PMQL},01/05/2010 08:23:47,CTA0020,PC-3118,Disconnect
{H7E9-C6ZB89WF-2378DUZD},01/05/2010 08:23:54,BTR0403,PC-8277,Connect
{X9D6-D3HE17NG-9642MVXJ},01/05/2010 08:24:32,IIW0249,PC-0843,Connect
{P8C6-F8TW10VW-1820SFTX},01/05/2010 08:25:14,CAB0614,PC-6638,Connect
{D0V1-L7FL32JD-6282FAPO},01/05/2010 08:26:46,VTT0385,PC-5027,Disconnect
{I3D6-O7DW65IU-4197HCPF},01/05/2010 08:26:49,HJS0072,PC-0836,Disconnect
{D5J7-O2NE33PZ-5386OWPD},01/05/2010 08:27:17,BSS0369,PC-3672,Connect
{D3T8-B2TI38TE-8578HJFI},01/05/2010 08:27:25,RNP0211,PC-1736,Disconnect
{E3Z8-O8WC50BY-5373KGKC},01/05/2010 08:27:33,BTR0403,PC-8277,Disconnect
{G3U7-C8BF35XZ-5987OUZC},01/05/2010 08:27:57,DBB0384,PC-4243,Connect
{T5B0-G2TJ11ZB-1093AKLG},01/05/2010 08:28:29,BSS0369,PC-3672,Disconnect
{Q1A4-P7GE77FG-4011UNOV},01/05/2010 08:28:34,BSS0369,PC-3672,Connect
{D1Q7-M4IM15ES-4297QATL},01/05/2010 08:28:51,PMC0328,PC-7219,Connect
{K6C9-H3ZB91JK-7587HHNO},01/05/2010 08:28:52,MDM0625,PC-4984,Connect
{E6G9-N2FZ49YL-3802WOBN},01/05/2010 08:29:02,DBB0384,PC-4243,Disconnect
{Y6Y6-H0ME81RG-8274XFNO},01/05/2010 08:29:07,QRM0739,PC-7343,Connect
{S5J2-M2MA11HC-0464SGOK},01/05/2010 08:29:52,IIW0249,PC-0843,Disconnect
{O0T5-M7RE58AI-2511ZFPX},01/05/2010 08:29:57,OBH0499,PC-7989,Disconnect
{R7U9-E1SA54FA-5022PMLF},01/05/2010 08:30:43,PDH0716,PC-0379,Disconnect
{X5F1-N6JO15ON-7216ZTGN},01/05/2010 08:30:50,AIB0948,PC-8245,Connect
{O4P4-Y4NH41ZC-8397THFX},01/05/2010 08:31:51,BSS0369,PC-3672,Disconnect
{R6A4-R3IZ32GC-5011YKQK},01/05/2010 08:32:26,NWT0098,PC-4667,Connect
{B7W4-C5OD49OX-4822DRAC},01/05/2010 08:33:13,MOS0047,PC-5820,Disconnect
{C9J2-H1DQ91WR-1617TCFH},01/05/2010 08:33:32,RVF0201,PC-7899,Connect
{S2F3-C5TK10NE-7594XZUK},01/05/2010 08:34:07,KKW0879,PC-2531,Disconnect
{W8J0-J2OM08JK-0641ZXFT},01/05/2010 08:35:00,GZC0735,PC-8219,Connect
{T8O9-P8VB65RP-7604MLOI},01/05/2010 08:36:05,MDM0625,PC-4984,Disconnect
{S7B5-P9LR34NG-0906UTKW},01/05/2010 08:36:44,JJM0203,PC-0148,Connect
{Q2M9-F8UB09BW-9571RMBH},01/05/2010 08:37:36,JJM0203,PC-0148,Disconnect
{S0N8-J1GT07EA-6067FQLU},01/05/2010 08:37:48,BMG0917,PC-6688,Connect
{B1Z3-K8JM16FO-6539EWQL},01/05/2010 08:38:20,BSS0369,PC-3672,Connect
{O4A6-J1GH42FD-1826MWGZ},01/05/2010 08:38:27,PMC0328,PC-7219,Disconnect
{X6P7-W6KV78BO-5604UQZH},01/05/2010 08:38:33,BSS0369,PC-3672,Disconnect
{D9S7-C2VT11JC-6745YFLM},01/05/2010 08:39:26,BSS0369,PC-3672,Connect
{L5H2-G3RB34ZM-8611IADE},01/05/2010 08:40:38,VIA0063,PC-2684,Disconnect
{V3F6-V7QD00ZV-4597UJIV},01/05/2010 08:40:50,TSR0676,PC-9227,Connect
{W3C3-A1KL25NK-2919LUEM},01/05/2010 08:40:54,AIB0948,PC-8245,Disconnect
{C0W7-X8MR14YD-8260FTQF},01/05/2010 08:41:05,BMG0917,PC-6688,Disconnect
{Y3A2-K7JU60SA-2409RJHG},01/05/2010 08:41:55,MBJ0312,PC-5250,Disconnect
{G0E2-N7RE02EC-6569KOHU},01/05/2010 08:42:44,IBB0359,PC-4195,Connect
{K5L1-J6HP77FY-2237RIJX},01/05/2010 08:42:59,IBB0359,PC-4195,Disconnect
{Q4B8-T8QS27MJ-9250ZPCH},01/05/2010 08:43:36,HSB0196,PC-8001,Connect
{N2X4-H2XE84QR-4294DLWU},01/05/2010 08:43:39,CWR0502,PC-3737,Connect
{F4J8-Y4AT54BB-4333YSTO},01/05/2010 08:44:18,LBH0942,PC-3640,Connect
{N9M6-M9OU38GK-7425VZCM},01/05/2010 08:44:24,GZC0735,PC-8219,Disconnect
{X2M8-V1SQ67CK-9963QMEU},01/05/2010 08:45:10,VIA0063,PC-2684,Connect
{A6U3-W6ZJ03AR-5323SNIP},01/05/2010 08:45:38,IRM0931,PC-7188,Connect
{B9B4-A6MO35BG-1480KMAJ},01/05/2010 08:45:50,VMJ0546,PC-9000,Connect
{U6M0-S0DZ66OL-3576DFOA},01/05/2010 08:46:27,DIW0118,PC-0174,Disconnect
{Q6U9-I6QP87IY-5684ELCS},01/05/2010 08:46:54,GTD0219,PC-6221,Connect
{P3S5-Y5RA48VF-6730JXUY},01/05/2010 08:47:11,IKR0401,PC-6741,Connect
{L5I1-J4SL77RX-4084NOEZ},01/05/2010 08:47:23,MLM0950,PC-9787,Connect
{Z6S4-N7KC10JR-9365LPRD},01/05/2010 08:48:22,THR0873,PC-4804,Connect
{S6T9-W6EV40VK-8685PVKW},01/05/2010 08:48:30,GTD0219,PC-6221,Disconnect
{J2J1-F3SZ69PK-9124JSTI},01/05/2010 08:48:57,IBB0696,PC-4289,Connect
{X3W3-B7MP41XZ-5959UOLH},01/05/2010 08:49:34,SAA0999,PC-4559,Connect
{N0M9-G1SH89GO-7508SGOO},01/05/2010 08:49:46,SAA0999,PC-4559,Disconnect
{O0G8-N3ON03WD-0045OSLN},01/05/2010 08:50:07,RSM0277,PC-2930,Connect
{Y4W4-Q1AJ42OM-2514ZODE},01/05/2010 08:50:29,IIW0249,PC-0843,Connect
{Y7Y5-X7TV77ZQ-7818AZQV},01/05/2010 08:50:31,BSS0369,PC-3672,Disconnect
{K5V3-V6KZ71DC-1636SJMD},01/05/2010 08:50:42,LBH0942,PC-3640,Disconnect
{W2R2-T0GF61YJ-7519YHVE},01/05/2010 08:50:50,IJM0444,PC-8734,Connect
{Z1C5-O7NM25LH-2155RARG},01/05/2010 08:52:02,BAL0044,PC-5179,Connect
{Y4L3-F8UV33PY-5267IMTU},01/05/2010 08:52:12,TSR0676,PC-9227,Disconnect
{Q2R8-R6CQ41VD-0721TKEY},01/05/2010 08:52:33,HPH0075,PC-2417,Connect
{N1U3-Y7RU50RD-1080JFKA},01/05/2010 08:53:27,HPH0075,PC-2417,Disconnect
{H3K2-A6NL68MK-6906GUQN},01/05/2010 08:54:51,AJF0370,PC-8651,Connect
{U2K3-Y6OZ67OF-2462OJXG},01/05/2010 08:54:54,CTA0020,PC-3118,Connect
{N3F0-X9XS30IA-6798DPTP},01/05/2010 08:55:15,SGM0021,PC-1528,Connect
{C4C9-K3MV11FC-1816FQOI},01/05/2010 08:56:44,AJF0370,PC-8651,Disconnect
{W2F2-Z3BK22IK-8696CIYS},01/05/2010 08:56:47,BMG0917,PC-6688,Connect
{Q9P3-Y4ZN60DG-0632CRJC},01/05/2010 08:56:52,LCB0664,PC-3196,Connect
{Q0X0-T3XB50OP-6644GBXZ},01/05/2010 08:56:53,AJF0370,PC-8651,Connect
{V5M1-B0CC33FX-1547SUAL},01/05/2010 08:57:02,LCB0664,PC-3196,Disconnect
{I6V6-C9IH33AP-6492ZCUH},01/05/2010 08:57:41,AJF0370,PC-8651,Disconnect
{W5U8-B2SS99KU-8444PPLJ},01/05/2010 08:58:12,KWE0082,PC-1933,Connect
{U6N7-R7QI47HO-6846QDGG},01/05/2010 08:58:31,BSS0369,PC-3672,Connect
{D8B3-H5MZ74JV-1859BFDG},01/05/2010 08:58:34,HSB0196,PC-8001,Disconnect
{I2V1-F9AV13AH-9430TSGD},01/05/2010 08:58:36,LCB0664,PC-3196,Connect
{R8W6-Y2ZM99JS-9026IHHD},01/05/2010 08:58:40,BSS0369,PC-3672,Disconnect
{Z6Y5-O6AI00JU-1535RBWM},01/05/2010 08:59:01,CAB0614,PC-6638,Disconnect
{C4E7-K7BQ71PU-3420MMHE},01/05/2010 08:59:45,MLL0598,PC-0189,Connect
{N9D9-D9TA13OF-3721LZAU},01/05/2010 09:00:15,IBB0359,PC-4195,Connect
{B8W7-H0ZK70QH-0988HHNB},01/05/2010 09:00:48,BSS0369,PC-3672,Connect
{S5H8-V2WO31EE-3328HLIV},01/05/2010 09:00:49,CTA0020,PC-3118,Disconnect
{I8I5-I1YP08HX-4564EJEZ},01/05/2010 09:01:07,LCB0664,PC-3196,Disconnect
{J0O9-H7ZX83IT-3371RRHC},01/05/2010 09:01:07,LCC0819,PC-8192,Connect
{E6U1-C1VU66PH-0856APYF},01/05/2010 09:01:28,RVF0201,PC-7899,Disconnect
{M6X8-S8QY27VQ-1327PRWR},01/05/2010 09:02:11,HPH0075,PC-2417,Connect
{M0X7-T5DU31JM-2622OZRW},01/05/2010 09:02:29,IBB0359,PC-4195,Disconnect
{D0X3-V7CO51CL-4500WOST},01/05/2010 09:02:30,RSM0277,PC-2930,Disconnect
{Z8K5-Z5JH92XR-2311GKJR},01/05/2010 09:03:32,BMG0917,PC-6688,Disconnect
{J6Q9-P7AG73LZ-3839FDHC},01/05/2010 09:04:14,BAL0044,PC-5179,Disconnect
{F4C4-R7SW11NG-8819YCQK},01/05/2010 09:04:45,ABC0174,PC-5156,Disconnect
{E2B4-M4OT27WA-8077SUVH},01/05/2010 09:04:53,DMK0257,PC-1279,Connect
{O0Z8-S9HE49YS-3415JFVV},01/05/2010 09:05:39,MLL0598,PC-0189,Disconnect
{E2A2-T9FK31ZP-8084TLRK},01/05/2010 09:06:05,NGF0157,PC-6056,Disconnect
{N7Z9-N7WV10WP-0156PDTK},01/05/2010 09:06:08,MPM0220,PC-2344,Connect
{Z0N8-E1IL63PD-5448MCMA},01/05/2010 09:06:30,AHM0410,PC-3686,Disconnect
